awvCreateBus("Data" list(awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<0>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<1>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<2>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<3>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<4>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<5>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<6>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<7>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<8>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<9>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<10>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<11>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<12>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<13>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<14>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<15>" ) nil nil 1.65 nil "centre") ) "Signed Decimal") X,awvCreateBus("Data" list(awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<0>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<1>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<2>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<3>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<4>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<5>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<6>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<7>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<8>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<9>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<10>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<11>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<12>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<13>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<14>" ) nil nil 1.65 nil "centre") awvAnalog2Digital(leafValue( VT("/net11<0:15>") "bit" "/net11<15>" ) nil nil 1.65 nil "centre") ) "Signed Decimal") LogicBus
3.740050102500016e-05,1100000000000010
3.750050102500015e-05,1100000000000001
3.760050102500015e-05,1100000000000010
3.770050102500016e-05,1100000000000110
3.780050102500015e-05,1100000000001100
3.790050102500015e-05,1100000000010101
3.800050102500015e-05,1100000000100001
3.810050102500015e-05,1100000000101111
3.820050102500015e-05,1100000001000000
3.830050102500015e-05,1100000001010011
3.840050102500015e-05,1100000001101001
3.850050102500015e-05,1100000010000010
3.860050102500015e-05,1100000010011101
3.870050102500015e-05,1100000010111011
3.880050102500016e-05,1100000011011011
3.890050102500015e-05,1100000011111110
3.900050102500015e-05,1100000100100011
3.910050102500015e-05,1100000101001011
3.920050102500015e-05,1100000101110101
3.930050102500015e-05,1100000110100010
3.940050102500015e-05,1100000111010010
3.950050102500015e-05,1100001000000011
3.960050102500015e-05,1100001000111000
3.970050102500015e-05,1100001001101111
3.980050102500015e-05,1100001010101000
3.990050102500016e-05,1100001011100100
4.000050102500015e-05,1100001100100011
4.010050102500015e-05,1100001101100100
4.020050102500016e-05,1100001110100111
4.030050102500015e-05,1100001111101101
4.040050102500015e-05,1100010000110101
4.050050102500015e-05,1100010001111111
4.060050102500015e-05,1100010011001100
4.070050102500015e-05,1100010100011100
4.080050102500015e-05,1100010101101110
4.090050102500015e-05,1100010111000010
4.100050102500015e-05,1100011000011000
4.110050102500015e-05,1100011001110001
4.120050102500015e-05,1100011011001100
4.130050102500016e-05,1100011100101010
4.140050102500015e-05,1100011110001010
4.150050102500015e-05,1100011111101100
4.160050102500015e-05,1100100001010000
4.170050102500015e-05,1100100010110110
4.180050102500015e-05,1100100100011111
4.190050102500015e-05,1100100110001010
4.200050102500015e-05,1100100111111000
4.210050102500015e-05,1100101001100111
4.220050102500015e-05,1100101011011001
4.230050102500015e-05,1100101101001100
4.240050102500015e-05,1100101111000010
4.250050102500015e-05,1100110000111010
4.260050102500015e-05,1100110010110100
4.270050102500016e-05,1100110100110000
4.280050102500015e-05,1100110110101111
4.290050102500015e-05,1100111000101111
4.300050102500015e-05,1100111010110001
4.310050102500015e-05,1100111100110101
4.320050102500015e-05,1100111110111100
4.330050102500015e-05,1101000001000100
4.340050102500015e-05,1101000011001110
4.350050102500015e-05,1101000101011010
4.360050102500015e-05,1101000111101000
4.370050102500015e-05,1101001001110111
4.380050102500015e-05,1101001100001001
4.390050102500015e-05,1101001110011100
4.400050102500015e-05,1101010000110010
4.410050102500016e-05,1101010011001001
4.420050102500015e-05,1101010101100001
4.430050102500015e-05,1101010111111100
4.440050102500015e-05,1101011010011000
4.450050102500015e-05,1101011100110110
4.460050102500015e-05,1101011111010101
4.470050102500015e-05,1101100001110110
4.480050102500015e-05,1101100100011001
4.490050102500015e-05,1101100110111101
4.500050102500015e-05,1101101001100011
4.510050102500015e-05,1101101100001010
4.520050102500016e-05,1101101110110011
4.530050102500015e-05,1101110001011110
4.540050102500015e-05,1101110100001001
4.550050102500015e-05,1101110110110110
4.560050102500015e-05,1101111001100101
4.570050102500015e-05,1101111100010101
4.580050102500015e-05,1101111111000110
4.590050102500015e-05,1110000001111001
4.600050102500015e-05,1110000100101100
4.610050102500015e-05,1110000111100001
4.620050102500015e-05,1110001010011000
4.630050102500015e-05,1110001101001111
4.640050102500015e-05,1110010000001000
4.650050102500015e-05,1110010011000001
4.660050102500016e-05,1110010101111100
4.670050102500015e-05,1110011000111000
4.680050102500015e-05,1110011011110101
4.690050102500015e-05,1110011110110011
4.700050102500015e-05,1110100001110010
4.710050102500015e-05,1110100100110010
4.720050102500015e-05,1110100111110011
4.730050102500015e-05,1110101010110101
4.740050102500015e-05,1110101101110111
4.750050102500015e-05,1110110000111011
4.760050102500015e-05,1110110011111111
4.770050102500015e-05,1110110111000100
4.780050102500015e-05,1110111010001001
4.790050102500015e-05,1110111101010000
4.800050102500016e-05,1111000000010111
4.810050102500015e-05,1111000011011111
4.820050102500015e-05,1111000110100111
4.830050102500015e-05,1111001001110000
4.840050102500015e-05,1111001100111001
4.850050102500015e-05,1111010000000011
4.860050102500015e-05,1111010011001110
4.870050102500015e-05,1111010110011001
4.880050102500015e-05,1111011001100100
4.890050102500015e-05,1111011100110000
4.900050102500015e-05,1111011111111100
4.910050102500016e-05,1111100011001000
4.920050102500015e-05,1111100110010101
4.930050102500015e-05,1111101001100010
4.940050102500015e-05,1111101100101111
4.950050102500015e-05,1111101111111101
4.960050102500015e-05,1111110011001010
4.970050102500015e-05,1111110110011000
4.980050102500015e-05,1111111001100110
4.990050102500015e-05,1111111100110100
5.000050102500015e-05,0000000000000001
5.010050102500015e-05,0000000011001110
5.020050102500015e-05,0000000110011100
5.030050102500015e-05,0000001001101010
5.040050102500015e-05,0000001100111000
5.050050102500016e-05,0000010000000101
5.060050102500015e-05,0000010011010011
5.070050102500015e-05,0000010110100000
5.080050102500015e-05,0000011001101101
5.090050102500015e-05,0000011100111010
5.100050102500015e-05,0000100000000110
5.110050102500015e-05,0000100011010010
5.120050102500015e-05,0000100110011110
5.130050102500015e-05,0000101001101001
5.140050102500015e-05,0000101100110100
5.150050102500015e-05,0000101111111111
5.160050102500015e-05,0000110011001001
5.170050102500015e-05,0000110110010010
5.180050102500015e-05,0000111001011011
5.190050102500015e-05,0000111100100011
5.200050102500015e-05,0000111111101011
5.210050102500015e-05,0001000010110010
5.220050102500015e-05,0001000101111001
5.230050102500015e-05,0001001000111110
5.240050102500015e-05,0001001100000011
5.250050102500015e-05,0001001111000111
5.260050102500015e-05,0001010010001011
5.270050102500015e-05,0001010101001101
5.280050102500015e-05,0001011000001111
5.290050102500015e-05,0001011011010000
5.300050102500015e-05,0001011110010000
5.310050102500015e-05,0001100001001111
5.320050102500015e-05,0001100100001101
5.330050102500015e-05,0001100111001010
5.340050102500015e-05,0001101010000110
5.350050102500015e-05,0001101101000000
5.360050102500015e-05,0001101111111010
5.370050102500015e-05,0001110010110011
5.380050102500015e-05,0001110101101010
5.390050102500015e-05,0001111000100000
5.400050102500015e-05,0001111011010101
5.410050102500015e-05,0001111110001001
5.420050102500015e-05,0010000000111100
5.430050102500015e-05,0010000011101101
5.440050102500015e-05,0010000110011101
5.450050102500015e-05,0010001001001011
5.460050102500015e-05,0010001011111000
5.470050102500015e-05,0010001110100100
5.480050102500015e-05,0010010001001110
5.490050102500015e-05,0010010011110111
5.500050102500015e-05,0010010110011111
5.510050102500015e-05,0010011001000100
5.520050102500015e-05,0010011011101001
5.530050102500015e-05,0010011110001011
5.540050102500015e-05,0010100000101100
5.550050102500015e-05,0010100011001100
5.560050102500015e-05,0010100101101010
5.570050102500015e-05,0010101000000110
5.580050102500015e-05,0010101010100000
5.590050102500015e-05,0010101100111001
5.600050102500015e-05,0010101111010000
5.610050102500015e-05,0010110001100101
5.620050102500015e-05,0010110011111000
5.630050102500015e-05,0010110110001010
5.640050102500015e-05,0010111000011010
5.650050102500015e-05,0010111010101000
5.660050102500015e-05,0010111100110100
5.670050102500015e-05,0010111110111110
5.680050102500015e-05,0011000001000110
5.690050102500015e-05,0011000011001100
5.700050102500015e-05,0011000101010000
5.710050102500015e-05,0011000111010010
5.720050102500015e-05,0011001001010011
5.730050102500015e-05,0011001011010001
5.740050102500015e-05,0011001101001101
5.750050102500015e-05,0011001111000111
5.760050102500015e-05,0011010000111111
5.770050102500015e-05,0011010010110101
5.780050102500015e-05,0011010100101001
5.790050102500015e-05,0011010110011010
5.800050102500015e-05,0011011000001010
5.810050102500015e-05,0011011001110111
5.820050102500015e-05,0011011011100010
5.830050102500015e-05,0011011101001011
5.840050102500015e-05,0011011110110001
5.850050102500015e-05,0011100000010101
5.860050102500015e-05,0011100001110111
5.870050102500015e-05,0011100011010111
5.880050102500015e-05,0011100100110101
5.890050102500015e-05,0011100110010000
5.900050102500015e-05,0011100111101001
5.910050102500015e-05,0011101000111111
5.920050102500015e-05,0011101010010011
5.930050102500015e-05,0011101011100101
5.940050102500015e-05,0011101100110100
5.950050102500015e-05,0011101110000001
5.960050102500015e-05,0011101111001100
5.970050102500015e-05,0011110000010100
5.980050102500015e-05,0011110001011010
5.990050102500015e-05,0011110010011101
6.000050102500015e-05,0011110011011110
6.010050102500015e-05,0011110100011100
6.020050102500015e-05,0011110101011000
6.030050102500015e-05,0011110110010010
6.040050102500015e-05,0011110111001001
6.050050102500015e-05,0011110111111101
6.060050102500015e-05,0011111000101111
6.070050102500015e-05,0011111001011110
6.080050102500015e-05,0011111010001011
6.090050102500015e-05,0011111010110110
6.100050102500015e-05,0011111011011101
6.110050102500014e-05,0011111100000011
6.120050102500014e-05,0011111100100110
6.130050102500015e-05,0011111101000110
6.140050102500015e-05,0011111101100011
6.150050102500014e-05,0011111101111110
6.160050102500014e-05,0011111110010111
6.170050102500014e-05,0011111110101101
6.180050102500015e-05,0011111111000000
6.190050102500015e-05,0011111111010001
6.200050102500015e-05,0011111111011111
6.210050102500014e-05,0011111111101011
6.220050102500014e-05,0011111111110100
6.230050102500014e-05,0011111111111010
6.240050102500015e-05,0011111111111110
6.250050102500015e-05,0011111111111111
6.260050102500015e-05,0011111111111110
6.270050102500014e-05,0011111111111010
6.280050102500014e-05,0011111111110100
6.290050102500014e-05,0011111111101011
6.300050102500015e-05,0011111111011111
6.310050102500015e-05,0011111111010001
6.320050102500014e-05,0011111111000000
6.330050102500014e-05,0011111110101101
6.340050102500014e-05,0011111110010111
6.350050102500015e-05,0011111101111110
6.360050102500015e-05,0011111101100011
6.370050102500015e-05,0011111101000101
6.380050102500014e-05,0011111100100101
6.390050102500014e-05,0011111100000010
6.400050102500014e-05,0011111011011101
6.410050102500015e-05,0011111010110101
6.420050102500015e-05,0011111010001011
6.430050102500014e-05,0011111001011110
6.440050102500014e-05,0011111000101110
6.450050102500014e-05,0011110111111101
6.460050102500015e-05,0011110111001000
6.470050102500015e-05,0011110110010001
6.480050102500015e-05,0011110101011000
6.490050102500014e-05,0011110100011100
6.500050102500014e-05,0011110011011101
6.510050102500014e-05,0011110010011100
6.520050102500015e-05,0011110001011001
6.530050102500015e-05,0011110000010011
6.540050102500014e-05,0011101111001011
6.550050102500014e-05,0011101110000001
6.560050102500014e-05,0011101100110100
6.570050102500015e-05,0011101011100100
6.580050102500015e-05,0011101010010010
6.590050102500015e-05,0011101000111110
6.600050102500014e-05,0011100111101000
6.610050102500014e-05,0011100110001111
6.620050102500014e-05,0011100100110100
6.630050102500015e-05,0011100011010110
6.640050102500015e-05,0011100001110110
6.650050102500015e-05,0011100000010100
6.660050102500014e-05,0011011110110000
6.670050102500014e-05,0011011101001010
6.680050102500014e-05,0011011011100001
6.690050102500015e-05,0011011001110110
6.700050102500015e-05,0011011000001000
6.710050102500014e-05,0011010110011001
6.720050102500014e-05,0011010100100111
6.730050102500014e-05,0011010010110100
6.740050102500015e-05,0011010000111110
6.750050102500015e-05,0011001111000110
6.760050102500015e-05,0011001101001100
6.770050102500014e-05,0011001011010000
6.780050102500014e-05,0011001001010001
6.790050102500014e-05,0011000111010001
6.800050102500015e-05,0011000101001111
6.810050102500015e-05,0011000011001011
6.820050102500014e-05,0011000001000100
6.830050102500014e-05,0010111110111100
6.840050102500014e-05,0010111100110010
6.850050102500015e-05,0010111010100110
6.860050102500015e-05,0010111000011000
6.870050102500015e-05,0010110110001001
6.880050102500014e-05,0010110011110111
6.890050102500014e-05,0010110001100100
6.900050102500014e-05,0010101111001110
6.910050102500015e-05,0010101100110111
6.920050102500015e-05,0010101010011111
6.930050102500014e-05,0010101000000100
6.940050102500014e-05,0010100101101000
6.950050102500014e-05,0010100011001010
6.960050102500015e-05,0010100000101011
6.970050102500015e-05,0010011110001010
6.980050102500015e-05,0010011011100111
6.990050102500014e-05,0010011001000011
7.000050102500014e-05,0010010110011101
7.010050102500014e-05,0010010011110110
7.020050102500015e-05,0010010001001101
7.030050102500015e-05,0010001110100010
7.040050102500015e-05,0010001011110111
7.050050102500014e-05,0010001001001010
7.060050102500014e-05,0010000110011011
7.070050102500014e-05,0010000011101011
7.080050102500015e-05,0010000000111010
7.090050102500015e-05,0001111110000111
7.100050102500014e-05,0001111011010100
7.110050102500014e-05,0001111000011111
7.120050102500014e-05,0001110101101000
7.130050102500015e-05,0001110010110001
7.140050102500015e-05,0001101111111000
7.150050102500015e-05,0001101100111111
7.160050102500014e-05,0001101010000100
7.170050102500014e-05,0001100111001000
7.180050102500014e-05,0001100100001011
7.190050102500015e-05,0001100001001101
7.200050102500015e-05,0001011110001110
7.210050102500014e-05,0001011011001110
7.220050102500014e-05,0001011000001101
7.230050102500014e-05,0001010101001011
7.240050102500015e-05,0001010010001001
7.250050102500015e-05,0001001111000101
7.260050102500015e-05,0001001100000001
7.270050102500014e-05,0001001000111100
7.280050102500014e-05,0001000101110111
7.290050102500014e-05,0001000010110000
7.300050102500015e-05,0000111111101001
7.310050102500015e-05,0000111100100001
7.320050102500014e-05,0000111001011001
7.330050102500014e-05,0000110110010000
7.340050102500014e-05,0000110011000111
7.350050102500015e-05,0000101111111101
7.360050102500015e-05,0000101100110010
7.370050102500015e-05,0000101001100111
7.380050102500014e-05,0000100110011100
7.390050102500014e-05,0000100011010000
7.400050102500014e-05,0000100000000100
7.410050102500015e-05,0000011100111000
7.420050102500015e-05,0000011001101011
7.430050102500014e-05,0000010110011110
7.440050102500014e-05,0000010011010001
7.450050102500014e-05,0000010000000011
7.460050102500014e-05,0000001100110110
7.470050102500015e-05,0000001001101000
7.480050102500015e-05,0000000110011010
7.490050102500014e-05,0000000011001100
7.500050102500014e-05,1111111111111111
7.510050102500014e-05,1111111100110010
7.520050102500015e-05,1111111001100100
7.530050102500015e-05,1111110110010110
7.540050102500015e-05,1111110011001000
7.550050102500014e-05,1111101111111011
7.560050102500014e-05,1111101100101101
7.570050102500014e-05,1111101001100000
7.580050102500015e-05,1111100110010011
7.590050102500015e-05,1111100011000110
7.600050102500014e-05,1111011111111010
7.610050102500014e-05,1111011100101110
7.620050102500014e-05,1111011001100010
7.630050102500015e-05,1111010110010111
7.640050102500015e-05,1111010011001100
7.650050102500015e-05,1111010000000001
7.660050102500014e-05,1111001100110111
7.670050102500014e-05,1111001001101110
7.680050102500014e-05,1111000110100101
7.690050102500015e-05,1111000011011101
7.700050102500015e-05,1111000000010101
7.710050102500014e-05,1110111101001110
7.720050102500014e-05,1110111010000111
7.730050102500014e-05,1110110111000010
7.740050102500014e-05,1110110011111101
7.750050102500015e-05,1110110000111001
7.760050102500015e-05,1110101101110101
7.770050102500014e-05,1110101010110011
7.780050102500014e-05,1110100111110001
7.790050102500014e-05,1110100100110000
7.800050102500015e-05,1110100001110000
7.810050102500015e-05,1110011110110001
7.820050102500014e-05,1110011011110011
7.830050102500014e-05,1110011000110110
7.840050102500014e-05,1110010101111010
7.850050102500014e-05,1110010011000000
7.860050102500015e-05,1110010000000110
7.870050102500015e-05,1110001101001101
7.880050102500014e-05,1110001010010110
7.890050102500014e-05,1110000111100000
7.900050102500014e-05,1110000100101011
7.910050102500015e-05,1110000001110111
7.920050102500015e-05,1101111111000100
7.930050102500015e-05,1101111100010011
7.940050102500014e-05,1101111001100011
7.950050102500014e-05,1101110110110101
7.960050102500014e-05,1101110100001000
7.970050102500015e-05,1101110001011100
7.980050102500015e-05,1101101110110010
7.990050102500014e-05,1101101100001001
8.000050102500014e-05,1101101001100001
8.010050102500014e-05,1101100110111100
8.020050102500015e-05,1101100100010111
8.030050102500015e-05,1101100001110101
8.040050102500015e-05,1101011111010100
8.050050102500014e-05,1101011100110100
8.060050102500014e-05,1101011010010110
8.070050102500014e-05,1101010111111010
8.080050102500015e-05,1101010101100000
8.090050102500015e-05,1101010011000111
8.100050102500014e-05,1101010000110000
8.110050102500014e-05,1101001110011011
8.120050102500014e-05,1101001100001000
8.130050102500014e-05,1101001001110110
8.140050102500015e-05,1101000111100110
8.150050102500015e-05,1101000101011000
8.160050102500014e-05,1101000011001100
8.170050102500014e-05,1101000001000010
8.180050102500014e-05,1100111110111010
8.190050102500015e-05,1100111100110100
8.200050102500015e-05,1100111010110000
8.210050102500014e-05,1100111000101110
8.220050102500014e-05,1100110110101101
8.230050102500014e-05,1100110100101111
8.240050102500014e-05,1100110010110011
8.250050102500015e-05,1100110000111001
8.260050102500015e-05,1100101111000001
8.270050102500014e-05,1100101101001011
8.280050102500014e-05,1100101011010111
8.290050102500014e-05,1100101001100110
8.300050102500015e-05,1100100111110110
8.310050102500015e-05,1100100110001001
8.320050102500014e-05,1100100100011110
8.330050102500014e-05,1100100010110101
8.340050102500014e-05,1100100001001111
8.350050102500014e-05,1100011111101011
8.360050102500015e-05,1100011110001001
8.370050102500015e-05,1100011100101001
8.380050102500014e-05,1100011011001011
8.390050102500014e-05,1100011001110000
8.400050102500014e-05,1100011000010111
8.410050102500015e-05,1100010111000001
8.420050102500015e-05,1100010101101101
8.430050102500015e-05,1100010100011011
8.440050102500014e-05,1100010011001100
8.450050102500014e-05,1100010001111111
8.460050102500014e-05,1100010000110100
8.470050102500015e-05,1100001111101100
8.480050102500015e-05,1100001110100110
8.490050102500014e-05,1100001101100011
8.500050102500014e-05,1100001100100010
8.510050102500014e-05,1100001011100100
8.520050102500014e-05,1100001010101000
8.530050102500015e-05,1100001001101110
8.540050102500015e-05,1100001000110111
8.550050102500014e-05,1100001000000011
8.560050102500014e-05,1100000111010001
8.570050102500014e-05,1100000110100010
8.580050102500015e-05,1100000101110101
8.590050102500015e-05,1100000101001010
8.600050102500014e-05,1100000100100011
8.610050102500014e-05,1100000011111101
8.620050102500014e-05,1100000011011010
8.630050102500014e-05,1100000010111010
8.640050102500015e-05,1100000010011101
8.650050102500015e-05,1100000010000010
8.660050102500014e-05,1100000001101001
8.670050102500014e-05,1100000001010011
8.680050102500014e-05,1100000001000000
8.690050102500015e-05,1100000000101111
8.700050102500015e-05,1100000000100001
8.710050102500014e-05,1100000000010101
8.720050102500014e-05,1100000000001100
8.730050102500014e-05,1100000000000110
8.740050102500014e-05,1100000000000010
8.750050102500015e-05,1100000000000001
8.760050102500015e-05,1100000000000010
8.770050102500014e-05,1100000000000110
8.780050102500014e-05,1100000000001100
8.790050102500014e-05,1100000000010101
8.800050102500015e-05,1100000000100001
8.810050102500015e-05,1100000000101111
8.820050102500015e-05,1100000001000000
8.830050102500014e-05,1100000001010011
8.840050102500014e-05,1100000001101001
8.850050102500014e-05,1100000010000010
8.860050102500015e-05,1100000010011101
8.870050102500015e-05,1100000010111011
8.880050102500014e-05,1100000011011011
8.890050102500014e-05,1100000011111110
8.900050102500014e-05,1100000100100011
8.910050102500014e-05,1100000101001011
8.920050102500015e-05,1100000101110101
8.930050102500015e-05,1100000110100010
8.940050102500014e-05,1100000111010010
8.950050102500014e-05,1100001000000011
8.960050102500014e-05,1100001000111000
8.970050102500015e-05,1100001001101111
8.980050102500015e-05,1100001010101000
8.990050102500014e-05,1100001011100100
9.000050102500014e-05,1100001100100011
9.010050102500014e-05,1100001101100100
9.020050102500014e-05,1100001110100111
9.030050102500015e-05,1100001111101101
9.040050102500015e-05,1100010000110101
9.050050102500014e-05,1100010001111111
9.060050102500014e-05,1100010011001100
9.070050102500014e-05,1100010100011100
9.080050102500015e-05,1100010101101110
9.090050102500015e-05,1100010111000010
9.100050102500014e-05,1100011000011000
9.110050102500014e-05,1100011001110001
9.120050102500014e-05,1100011011001100
9.130050102500014e-05,1100011100101010
9.140050102500015e-05,1100011110001010
9.150050102500015e-05,1100011111101100
9.160050102500014e-05,1100100001010000
9.170050102500014e-05,1100100010110110
9.180050102500014e-05,1100100100011111
9.190050102500015e-05,1100100110001010
9.200050102500015e-05,1100100111111000
9.210050102500015e-05,1100101001100111
9.220050102500014e-05,1100101011011001
9.230050102500014e-05,1100101101001100
9.240050102500014e-05,1100101111000010
9.250050102500015e-05,1100110000111010
9.260050102500015e-05,1100110010110100
9.270050102500014e-05,1100110100110000
9.280050102500014e-05,1100110110101111
9.290050102500014e-05,1100111000101111
9.300050102500014e-05,1100111010110001
9.310050102500015e-05,1100111100110101
9.320050102500015e-05,1100111110111100
9.330050102500014e-05,1101000001000100
9.340050102500014e-05,1101000011001110
9.350050102500014e-05,1101000101011010
9.360050102500015e-05,1101000111101000
9.370050102500015e-05,1101001001110111
9.380050102500014e-05,1101001100001001
9.390050102500014e-05,1101001110011100
9.400050102500014e-05,1101010000110010
9.410050102500014e-05,1101010011001001
9.420050102500015e-05,1101010101100001
9.430050102500015e-05,1101010111111100
9.440050102500014e-05,1101011010011000
9.450050102500014e-05,1101011100110110
9.460050102500014e-05,1101011111010101
9.470050102500015e-05,1101100001110110
9.480050102500015e-05,1101100100011001
9.490050102500014e-05,1101100110111101
9.500050102500014e-05,1101101001100011
9.510050102500014e-05,1101101100001010
9.520050102500014e-05,1101101110110011
9.530050102500015e-05,1101110001011110
9.540050102500015e-05,1101110100001001
9.550050102500014e-05,1101110110110110
9.560050102500014e-05,1101111001100101
9.570050102500014e-05,1101111100010101
9.580050102500015e-05,1101111111000110
9.590050102500015e-05,1110000001111001
9.600050102500015e-05,1110000100101100
9.610050102500014e-05,1110000111100001
9.620050102500014e-05,1110001010011000
9.630050102500014e-05,1110001101001111
9.640050102500015e-05,1110010000001000
9.650050102500015e-05,1110010011000001
9.660050102500014e-05,1110010101111100
9.670050102500014e-05,1110011000111000
9.680050102500014e-05,1110011011110101
9.690050102500014e-05,1110011110110011
9.700050102500015e-05,1110100001110010
9.710050102500015e-05,1110100100110010
9.720050102500014e-05,1110100111110011
9.730050102500014e-05,1110101010110101
9.740050102500014e-05,1110101101110111
9.750050102500015e-05,1110110000111011
9.760050102500015e-05,1110110011111111
9.770050102500014e-05,1110110111000100
9.780050102500014e-05,1110111010001001
9.790050102500014e-05,1110111101010000
9.800050102500014e-05,1111000000010111
9.810050102500015e-05,1111000011011111
9.820050102500015e-05,1111000110100111
9.830050102500014e-05,1111001001110000
9.840050102500014e-05,1111001100111001
9.850050102500014e-05,1111010000000011
9.860050102500015e-05,1111010011001110
9.870050102500015e-05,1111010110011001
9.880050102500014e-05,1111011001100100
9.890050102500014e-05,1111011100110000
9.900050102500014e-05,1111011111111100
9.910050102500014e-05,1111100011001000
9.920050102500015e-05,1111100110010101
9.930050102500015e-05,1111101001100010
9.940050102500014e-05,1111101100101111
9.950050102500014e-05,1111101111111101
9.960050102500014e-05,1111110011001010
9.970050102500014e-05,1111110110011000
9.980050102500015e-05,1111111001100110
9.990050102500014e-05,1111111100110100
0.0001000005010250001,0000000000000001
0.0001001005010250001,0000000011001110
0.0001002005010250001,0000000110011100
0.0001003005010250001,0000001001101010
0.0001004005010250001,0000001100111000
0.0001005005010250001,0000010000000101
0.0001006005010250001,0000010011010011
0.0001007005010250001,0000010110100000
0.0001008005010250001,0000011001101101
0.0001009005010250001,0000011100111010
0.0001010005010250001,0000100000000110
0.0001011005010250001,0000100011010010
0.0001012005010250001,0000100110011110
0.0001013005010250001,0000101001101001
0.0001014005010250001,0000101100110100
0.0001015005010250001,0000101111111111
0.0001016005010250001,0000110011001001
0.0001017005010250001,0000110110010010
0.0001018005010250001,0000111001011011
0.0001019005010250001,0000111100100011
0.0001020005010250001,0000111111101011
0.0001021005010250001,0001000010110010
0.0001022005010250001,0001000101111001
0.0001023005010250001,0001001000111110
0.0001024005010250001,0001001100000011
0.0001025005010250001,0001001111000111
0.0001026005010250001,0001010010001011
0.0001027005010250001,0001010101001101
0.0001028005010250001,0001011000001111
0.0001029005010250001,0001011011010000
0.0001030005010250001,0001011110010000
0.0001031005010250001,0001100001001111
0.0001032005010250001,0001100100001101
0.0001033005010250001,0001100111001010
0.0001034005010250001,0001101010000110
0.0001035005010250001,0001101101000000
0.0001036005010250001,0001101111111010
0.0001037005010250001,0001110010110011
0.0001038005010250001,0001110101101010
0.0001039005010250001,0001111000100000
0.0001040005010250001,0001111011010101
0.0001041005010250001,0001111110001001
0.0001042005010250001,0010000000111100
0.0001043005010250001,0010000011101101
0.0001044005010250001,0010000110011101
0.0001045005010250001,0010001001001011
0.0001046005010250001,0010001011111000
0.0001047005010250001,0010001110100100
0.0001048005010250001,0010010001001110
0.0001049005010250001,0010010011110111
